product_id,name,price_text,price,sold_text,sold_est,rating_text,reviews_text,product_url
863,Astaxanthin Nutrex Bioastin 4mg 60เม็ด / TumericAstin,฿588.00,588,240 ชิ้น(44)กรุงเทพมหานคร,240,,,https://www.lazada.co.th/products/pdp-i3562602501.html
168,Dr.PONG เซตสุดคุ้ม 014 : ผิวออร่าสุขภาพดี Astaxanthin 6 mg + GLUTA 250 SL + MC1 PYCNOGENOL plus,"฿1,799.00",1799,248 ชิ้น(90)ปทุมธานี,248,,,https://www.lazada.co.th/products/pdp-i5486975983.html
9,KIRKLAND 24mg Natural Astaxanthin Capsules สนับสนุนสุขภาพหัวใจ ข้อต่อ และระบบภูมิคุ้มกัน,฿223.00,223,255 ชิ้น(79)เชียงใหม่,255,,,https://www.lazada.co.th/products/pdp-i5688665297.html
243,Benutra แอสตาแซนธีน Tetra SOD with Asta + CoQ10 1 กล่อง 30 Softgels Astaxanthin สาหร่ายสีเขียว AstaREAL Japan ผิวใส ชุ่มชื้น ดูโกลว์ ภูมิคุ้มกัน,฿628.00,628,256 ชิ้น(136)เชียงใหม่,256,,,https://www.lazada.co.th/products/pdp-i5131817848.html
505,แบรนด์ วีต้า แอสตาแซนธิน คอลลาเจน ทับทิมช็อต 42 มล. x 12 ขวด,฿397.00,397,256 ชิ้น(103)กรุงเทพมหานคร,256,,,https://www.lazada.co.th/products/pdp-i5207650300.html
310,แอสตาแซนธิน 6 มก. พลัส [Hybrid Cap] ต้านอนุมูลอิสระ สาหร่ายแดง ฟื้นฟู ต้านริ้วรอย ผิว ใสAnti-aging iherb Astaxanthin 6 mg plus ไฮบริด แคป แอสตาแซนธิน แอสตต้าแซนธิน ตรา iHERB,฿299.00,299,261 ชิ้น(98)กาญจนบุรี,261,,,https://www.lazada.co.th/products/pdp-i5077859330.html
903,แพ็คคู่ 2 กระปุก Dary Vit Astaxanthin ดารี่ วิต อาหารเสริม สารสกัดจากสาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส ขนาด 30 แคปซูล/กระปุก,฿249.00,249,261 ชิ้น(103)กรุงเทพมหานคร,261,,,https://www.lazada.co.th/products/pdp-i4779931617.html
85,Bomi Asta Concentrate โบมิ แอสตา คอนเซนเทรท 6 mg. [2 กระปุก][สินค้ามีให้เลือก 2 ขนาด] แอสตาแซนธิน Astaxanthin,฿298.00,298,265 ชิ้น(110)ปทุมธานี,265,,,https://www.lazada.co.th/products/pdp-i4749319083.html
160,แพ็คคู่ 2 กระปุกDary Vit Astaxanthin + Dary Vit Co Q 10 Plus ขนาด 30 แคปซูล/กระปุก,฿219.00,219,268 ชิ้น(129)กรุงเทพมหานคร,268,,,https://www.lazada.co.th/products/pdp-i4781133465.html
401,LABXANTHINE ASTRAGLOW แลบแซนทีน แอสตร้าโกลว์ 1 กล่องมี 30 แคปซูล,฿729.00,729,272 ชิ้น(108)กรุงเทพมหานคร,272,,,https://www.lazada.co.th/products/pdp-i5066709143.html
121,(แพ็ค 2) Smooth Life Astaxanthin 30's อาหารเสริม บำรุงผิว และสายตา สมูทไลฟ์,"฿1,780.00",1780,274 ชิ้น(128)กรุงเทพมหานคร,274,,,https://www.lazada.co.th/products/pdp-i3838544439.html
70,[แพ็ค 3 ขวด สุดคุ้ม] Astaxanthin 6 mg. แอสตาแซนธิน 6 มก. ฟาร์มาตรอน Pharmatron สาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส Haematococcus Pluvialis แอสต้าแซนธิน แอสตาแซนทิน,฿249.00,249,277 ชิ้น(144)กรุงเทพมหานคร,277,,,https://www.lazada.co.th/products/pdp-i4942920486.html
102,Bomi Asta Concentrate โบมิ แอสตา คอนเซนเทรท 6 mg. [3 กระปุก][สินค้ามีให้เลือก 2 ขนาด] แอสตาแซนธิน Astaxanthin,฿447.00,447,280 ชิ้น(104)ปทุมธานี,280,,,https://www.lazada.co.th/products/pdp-i4749189762.html
191,SWISSE Astaxanthin + Gluta 30 Capsules สวิสเซ ผลิตภัณฑ์เสริมอาหาร,"฿1,125.00",1125,281 ชิ้น(86)กรุงเทพมหานคร,281,,,https://www.lazada.co.th/products/pdp-i4607671931.html
640,[ Astaxanthin1 6 mg + GRAPESEED OIL] เซตดูเเลผิวขาวสุขภาพดี ปกป้องผิวจากเเสงเเดด ต้านอนุมูลอิสระ ผิวกระชับ ผิวชุ่มชื้นเรียบเนียน ตรา สุเพอร์ร่า [C19],฿180.00,180,290 ชิ้น(119)กาญจนบุรี,290,,,https://www.lazada.co.th/products/pdp-i4667791298.html
76,Benutra Tetra SOD with Asta + CoQ10 2 กล่อง 60 Softgels แอสตาแซนธีน Astaxanthin สาหร่ายสีเขียว AstaREAL Japan ผิวใส ชุ่มชื้น ดูโกลว์ ภูมิคุ้มกัน,"฿1,245.00",1245,292 ชิ้น(156)เชียงใหม่,292,,,https://www.lazada.co.th/products/pdp-i5131786929.html
116,[SET x5 กระปุก] Dr.PONG Astaxanthin 6 mg AstaREAL from Japan แอสตาแซนธิน จากญี่ปุ่น Anti-aging supplement,"฿1,799.00",1799,292 ชิ้น(108)ปทุมธานี,292,,,https://www.lazada.co.th/products/pdp-i5372555338.html
24,ซื้อ 1 แถม 1 Simply Potent - Astaxanthin 6mg 120 Softgels A.3392,"฿1,059.00",1059,295 ชิ้น(186)นนทบุรี,295,,,https://www.lazada.co.th/products/pdp-i5010368289.html
17,(30 แคปซูล )VITA Astaxanthin Capsules 6 mg งานผิว ชะลอวัย นูรีฟ แอสต้าแซนทิน แคปซูล,฿118.00,118,299 ชิ้น(126)กรุงเทพมหานคร,299,,,https://www.lazada.co.th/products/pdp-i5060663843.html
119,แคปซูลแอสตาแซนธินที่มีน้ำมันปลา EPA / DHA แอนตาร์กติกน้ำมัน Krill สารต้านอนุมูลอิสระตามธรรมชาติสนับสนุนสุขภาพหัวใจระบบภูมิคุ้มกันและสุขภาพร่วมกันเพิ่มพลังงาน,฿179.00,179,314 ชิ้น(146)กระบี่,314,,,https://www.lazada.co.th/products/pdp-i5631578895.html
173,VTM Astaxanthin 6 mg. วีทีเอ็มแอสต้าแซนทีน สาหร่ายแดงต้านอนุมูลอิสระ ชะลอวัย ผิวใส,฿299.00,299,315 ชิ้น(134)นนทบุรี,315,,,https://www.lazada.co.th/products/pdp-i5557088363.html
734,VISTRA Astaxanthin 4 mg 30Cabs วิสทร้า แอสตาแซนธิน 365wecare,฿398.00,398,315 ชิ้น(46)กรุงเทพมหานคร,315,,,https://www.lazada.co.th/products/pdp-i310278722.html
266,Benutra แอสตาแซนธีน Tetra SOD with Asta + CoQ10 1 กล่อง 30 Softgels Astaxanthin สาหร่ายสีเขียว AstaREAL Japan ผิวใส ชุ่มชื้น ดูโกลว์ ภูมิคุ้มกัน,"฿1,300.00",1300,316 ชิ้น(110)เชียงใหม่,316,,,https://www.lazada.co.th/products/pdp-i5148144768.html
62,[ซื้อ1แถม1] Astaxanthin คอลลาเจน คิวเท็น วัน แอสต้าแซนธิน ริ้วรอย ฝ้ากระ จุดด่างดำ One Astaxanthin Collagen Q10 แบรนด์SN9 อาหารเสริมผิว สาหร่ายแดง,฿390.00,390,320 ชิ้น(134)กรุงเทพมหานคร,320,,,https://www.lazada.co.th/products/pdp-i5275352446.html
1302,แอสต้าแซนทีน มิตามินผิว (ไม่มีกล่อง),฿199.00,199,322 ชิ้น(112)กรุงเทพมหานคร,322,,,https://www.lazada.co.th/products/pdp-i4878389907.html
516,[ซื้อ 1 ฟรี 1]Smooth E Sun Asta SPF 50+ PA++++ 30g. เซรั่มกันแดดล็อกผิวเด็ก Astaxanthin ผิวขาวใส เนื้อบางเบา ป้องกันแสง UV Free Smooth Life Astaxanthin Plus CO Q10 - 5 7 แคปซูล,฿699.00,699,323 ชิ้น(154)กรุงเทพมหานคร,323,,,https://www.lazada.co.th/products/pdp-i5720742298.html
857,แอสต้าแซนธิน สาหร่ายสีแดง 12 มิลลิกรัม 🇨🇭จากสวิส/ฝรั่งเศส🇫🇷🇨🇭🇫🇷 สาหร่ายสีแดง Astaxanthin 30 แคป,฿320.00,320,331 ชิ้น(116)กรุงเทพมหานคร,331,,,https://www.lazada.co.th/products/pdp-i4804426362.html
679,💆มาร์คฟองฟู่ใบบัวบก🫧มาส์กฟองล้างหน้า ทำความสะอาดล้ำลึก รูขุมขนหดตัว 10 วินาทีเกิดฟอง แอนโทไซยานิน บับเบิ้ลมาส์ก ควบคุมความมัน ให้ความชุ่มชื้น เหมาะสำหรับทุกสภาพผิว 12ซอง/กล่อง Face Mask,฿54.00,54,332 ชิ้น(138)กรุงเทพมหานคร,332,,,https://www.lazada.co.th/products/pdp-i5769169331.html
20,แอสตาแซนธิน 6 มก. x 1 ขวด ฟาร์มาเทค Astaxanthin 6 mg. Pharmatech สาหร่ายฮีมาโตค็อกคัส Haematococcus แอสต้าแซนธิน แอสตาแซนทิน แอสต้าแซนทีน,฿99.00,99,339 ชิ้น(128)กรุงเทพมหานคร,339,,,https://www.lazada.co.th/products/pdp-i4864440068.html
575,[ 6 กระปุก] Supurra แอสตาแซนธิน ตราสุเพอร์ร่า Astaxanthin ผิวขาว ผิวสวย ใส ออร่า ชะลอ แอสต้า ส่งฟรี #Pro [C49],฿678.00,678,352 ชิ้น(152)กาญจนบุรี,352,,,https://www.lazada.co.th/products/pdp-i1589840140.html
110,Astaxanthin Vismore6mg + CoQ10 from Japan วิตามินช่วยเรื่องผิว ริ้วรอย เพิ่ม Vitamin E 30 แคปซูล,฿215.00,215,358 ชิ้น(138)กรุงเทพมหานคร,358,,,https://www.lazada.co.th/products/pdp-i5000067106.html
312,VIKKASKINCARE Astaxanthin Astareal 6mg Plus CoQ10 แอสตาแซนธิน 6 มก,฿590.00,590,365 ชิ้น(177)นครราชสีมา,365,,,https://www.lazada.co.th/products/pdp-i4919490630.html
788,"[6 ขวด ลดเพิ่ม 1,240 บ.] Nectapharma Luminari Astaxanthin ลูมินารี่ แอสตาแซนธิน ประกอบด้วย Pycnogenol CoQ10 Tocotrienol Piperine Zinc Vitamin C","฿5,900.00",5900,365 ชิ้น(150)กรุงเทพมหานคร,365,,,https://www.lazada.co.th/products/pdp-i5040186945.html
868,🎉สินค้าใหม่🎉 Dary Vit Astaxanthin ดารี่ วิต อาหารเสริม สารสกัดจากสาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส ขนาด 30 แคปซูล 1 กระปุก,฿119.00,119,367 ชิ้น(105)กรุงเทพมหานคร,367,,,https://www.lazada.co.th/products/pdp-i4457698877.html
103,VISTRA วิสทร้า แอสตาแซนธิน 6 มก. พลัส วิตามินอี 30แคปซูล,฿549.00,549,371 ชิ้น(107)ฉะเชิงเทรา,371,,,https://www.lazada.co.th/products/pdp-i3257827890.html
495,[5 ก้อน] สบู่ Yura Beauty Facial Astaxanthin Soap สบู่ยูร่า บิวตี้ เฟเชียล [มีให้เลือก 2 ขนาด] สบู่ ยูร่า ตั๊ก มยุรา,฿63.00,63,375 ชิ้น(144)ปทุมธานี,375,,,https://www.lazada.co.th/products/pdp-i4838799334.html
904,สาหร่ายแดงไบโอแอสติน ✅ Bioastin Astazanthin New โฉมใหม่ ขนาด 60 เม็ดเจล 4mg.,฿590.00,590,378 ชิ้น(58)ชลบุรี,378,,,https://www.lazada.co.th/products/pdp-i4481759450.html
295,【ซื้อ 1 แถม 1】Dr.PONG อาหารเสริมดูแลเรื่องริ้วรอย AstaREAL Astaxanthin 6 mg.กลูต้าอมใต้ลิ้น 15วัน,฿299.00,299,385 ชิ้น(157)กรุงเทพมหานคร,385,,,https://www.lazada.co.th/products/pdp-i5451728668.html
1178,"California Gold Nutrition | แอสต้าแซนทิน (Astaxanthin, 12 mg), 30 Softgels",฿629.00,629,387 ชิ้น(139)กรุงเทพมหานคร,387,,,https://www.lazada.co.th/products/pdp-i4353677140.html
215,"Xemenry Astaxanthin Supplement Promote Skin and Eye Health Antioxidant Activity Cardiovascular & Memory Health Support , Boost energy and strengthen the immune system",฿168.20,168.2,394 ชิ้น(132)China,394,,,https://www.lazada.co.th/products/pdp-i5513615416.html
129,ครีมสาหร่ายแดง แอสตาแซนธิน astaxanthin cream ครีมลดเลือนริ้วรอย สูตรเข้มข้นพิเศษแท้100%,฿260.00,260,408 ชิ้น(124)กรุงเทพมหานคร,408,,,https://www.lazada.co.th/products/pdp-i5303855644.html
1406,🔥ส่งฟรี ส่งไว🔥(ซื้อคู่=60 แคปซูล) VITAMORES Astaxanthin Plus Vitamin E ผลิตภัณฑ์เสริมอาหารแอสต้าแซนธิน+วิตามินอี ไร้จุดด่างดำ ต้านอนุมูลอิสระ 30 แคปซูล,฿329.00,329,409 ชิ้น(150)สระบุรี,409,,,https://www.lazada.co.th/products/pdp-i962421.html
1339,Mega We Care Astax 6 mg. เมก้า วีแคร์ แอสแท็กซ์ 6 มก. [2 กล่อง] แอสตาแซนธิน,฿876.00,876,415 ชิ้น(94)ปทุมธานี,415,,,https://www.lazada.co.th/products/pdp-i2813267651.html
206,VISTRA Acerola Cherry ผลิตภัณฑ์เสริมอาหาร 20 tablets BEAUTRIUM บิวเทรี่ยม วิสทร้า,฿129.00,129,422 ชิ้น(92)สมุทรปราการ,422,,,https://www.lazada.co.th/products/pdp-i3127078451.html
1328,แอสตราแซนติน สินค้านำเข้า USA ส่งไว Simply Potent Astaxanthin 10/12MG 120softgels,฿999.00,999,425 ชิ้น(118)นนทบุรี,425,,,https://www.lazada.co.th/products/pdp-i4672377462.html
379,🔥เช็ตสุดคุ้ม 2 กระปุก🔥CMF Astaxia14 Complex แอสตาเซีย น้ำมันสกัดเย็น 14 ชนิด Byซี ศิวัตน์,"฿1,350.00",1350,430 ชิ้น(217)สมุทรปราการ,430,,,https://www.lazada.co.th/products/pdp-i5068017981.html
1094,ช่วยชะลอวัย บำรุงผิวที่เหี่ยวย่น✨Astaxanthin AstaLif Pure Icelandic 30/120 เม็ด,"฿2,239.00",2239,446 ชิ้น(110)ฉะเชิงเทรา,446,,,https://www.lazada.co.th/products/pdp-i2678873090.html
1130,Blackmores Astaxanthin 6 MG Plus แบลคมอร์ส แอสตาแซนธิน 6 มก. พลัส (30 แคปซูล),฿469.00,469,446 ชิ้น(69)นนทบุรี,446,,,https://www.lazada.co.th/products/pdp-i2333686635.html
1287,[แอสตา1+วิตามินซี1] ชะลอวัย+เสริมภูมิ ป้องกันUV แสงแดด ชะลอวัย ริ้วรอย ฟื้นฟูสภาพผิว บำรุง สายตา INZENT [A21],฿239.00,239,453 ชิ้น(220)กาญจนบุรี,453,,,https://www.lazada.co.th/products/pdp-i4475419740.html
268,Dary Vit Astaxanthin ดารี่ วิต แอสตาแซนติน สารสกัดจากสาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส ขนาด 30 แคปซูล 1 กระปุก,฿119.00,119,454 ชิ้น(81)กรุงเทพมหานคร,454,,,https://www.lazada.co.th/products/pdp-i4477931685.html
34,Astaxanthin ดูดซึมได้สูงป้องกันสารต้านอนุมูลอิสระ,฿217.00,217,460 ชิ้น(186)เชียงใหม่,460,,,https://www.lazada.co.th/products/pdp-i5661480481.html
462,MEGA We care เมก้าวีแคร์ ASTAX 6 mg (3x10 softgel Capsules) แอสแทกซ์ ผลิตภัณฑ์เสริมอาหาร 30 เม็ด,฿590.00,590,463 ชิ้น(125)กรุงเทพมหานคร,463,,,https://www.lazada.co.th/products/pdp-i4410084931.html
1405,NBL Astaxanthin แอสต้าแซนธิน 6มก. สารสัดสาหร่ายแดง แอสต้า asta Astaxanthin 6 mg. (30 ซอฟเจล ),฿390.00,390,468 ชิ้น(242)กรุงเทพมหานคร,468,,,https://www.lazada.co.th/products/pdp-i4527724949.html
984,Vistra astaxanthin 6mg plus vitamin e (pack2) 30 แคปซูล วิสทร้า แอสตาแซนธิน 6มก,"฿1,030.00",1030,488 ชิ้น(77)กรุงเทพมหานคร,488,,,https://www.lazada.co.th/products/pdp-i7811874.html
51,VISTRA วิสทร้า แอสตาแซนธิน 4 มก. พลัส วิตามินอี,฿165.00,165,495 ชิ้น(133)ฉะเชิงเทรา,495,,,https://www.lazada.co.th/products/pdp-i3048771702.html
205,[ซื้อ 1 แถม 1] แอสตาแซนธิน 6 มก. สูงสุดที่ อย. อนุญาต ฟาร์มาเวิลด์ Astaxanthin Pharma World สารสกัดจากฮีมาโตค็อกคัส แอสต้าแซนธิน,฿199.00,199,512 ชิ้น(205)กรุงเทพมหานคร,512,,,https://www.lazada.co.th/products/pdp-i4403738595.html
211,VISTRA Astaxanthin 4 mg Plus Vitamin E วิสทร้า แอสตาแซนธิน 4 มก. พลัส วิตามินอี (30แคปซูล),฿438.00,438,525 ชิ้น(109)กรุงเทพมหานคร,525,,,https://www.lazada.co.th/products/pdp-i1741104552.html
576,Blackmores Astaxanthin 6 mg. Plus แบลคมอร์ส แอสตาแซนติน [2 กระปุก] แอสตาแซนธิน,"฿1,056.00",1056,531 ชิ้น(163)ปทุมธานี,531,,,https://www.lazada.co.th/products/pdp-i222479732.html
30,พร้อมส่ง!! 💊💊[วิตามิน] WINK WHITE ZINC ASTAXANTHIN GLUTA LUTEIN BIOTIN ของแท้💯 ส่งเร็ว ส่งไว ส่งทุกวัน การันตี🌟,฿139.00,139,545 ชิ้น(214)สระบุรี,545,,,https://www.lazada.co.th/products/pdp-i5229021470.html
1187,[ซื้อ 1 แถม 1] แอสตาแซนธิน 6 มก. สารสกัดจากสาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส โมริคามิ Astaxanthin 6 mg. Haematococcus Pluvialis Morikami แอสต้าแซนธิน แอสต้าแซนทีน,฿179.00,179,547 ชิ้น(172)กรุงเทพมหานคร,547,,,https://www.lazada.co.th/products/pdp-i4608761544.html
1058,(พร้อมส่ง) Astaxanthin Nutrex Bioastin 4mg. TurmericAstin สารสกัด สาหร่ายแดง,฿598.00,598,568 ชิ้น(136)กรุงเทพมหานคร,568,,,https://www.lazada.co.th/products/pdp-i3749143056.html
583,[ 1 ฟรี 1 ] VISTRA ASTAXANTHIN 6 MG PLUS VITAMIN E วิสทร้า แอสตาแซนธิน 6 มก. พลัส วิตามินอี (30 เม็ด) + VISTRA NUTRIBEAU SAKURA EXTRACT & MARINE COLLAGEN PLUS C - วิสทร้า ทริบิวท์ สารสกัดซากุระ & มารีน คอลลาเจน พลัส ซี (14 เม็ด) - ฺBOGO,"฿1,351.00",1351,580 ชิ้น(207)นนทบุรี,580,,,https://www.lazada.co.th/products/pdp-i5590599052.html
1048,Blackmores Astaxanthin 6 mg. Plus บรรจุ 30 แคปซูล,฿445.00,445,586 ชิ้น(123)กรุงเทพมหานคร,586,,,https://www.lazada.co.th/products/pdp-i1326512756.html
94,VISTRA ASTAXANTHIN 6 MG PLUS VITAMIN-E - วิสทร้า แอสตาแซนธิน 6 มก. พลัส วิตามินอี (30 เม็ด) [Pharmacare1],฿484.00,484,595 ชิ้น(134)กรุงเทพมหานคร,595,,,https://www.lazada.co.th/products/pdp-i2294844878.html
184,Nectapharma Luminari Astaxanthin ลูมินารี่ แอสตาแซนธิน ประกอบด้วย Pycnogenol CoQ10 Tocotrienol Piperine Zinc Vitamin C,"฿1,190.00",1190,599 ชิ้น(219)กรุงเทพมหานคร,599,,,https://www.lazada.co.th/products/pdp-i5732568036.html
1288,🔥มีโปร🔥[ของแท้] ครีมบำรุงผิวหน้า ครีมสาหร่ายแดง แอสตาแซนธิน มอยเจอร์ไรเซอร์บำรุงผิวหน้า ครีมกลางคืน ลด ริ้วรอย ยกกระชับ 50ml Astaxanthin AGE DEFYING FACIAL CREAM,฿336.00,336,604 ชิ้น(259)สระบุรี,604,,,https://www.lazada.co.th/products/pdp-i5299357037.html
28,[New Item] Vida Astaxanthin 6 mg Q10 AstaReal 20 แคปซูล (วีด้า แอสต้าแซนธิน คิวเท็น) Astaxanthin&Q10 imported from Japan,฿199.00,199,666 ชิ้น(284)สมุทรปราการ,666,,,https://www.lazada.co.th/products/pdp-i5508601509.html
61,Astaxanthin แบรนด์ Blacktra from Japan แอสตาแซนธิน จากญี่ปุ่น ผลิตภัณฑ์ที่จะช่วยเรื่องผิวให้กลับมามีสุขภาพดี และกระจ่างใส,฿225.00,225,671 ชิ้น(266)กรุงเทพมหานคร,671,,,https://www.lazada.co.th/products/pdp-i5214138303.html
181,BEWEL ASTAXANTHIN 6 MG PLUS CO-Q10 & VITAMIN-E (30 Caps ) บีเวล แอสตาแซนธิน 6 มก. + พลัส โค คิวเท็น & วิตามินอี (30 เม็ด),"฿1,290.00",1290,671 ชิ้น(178)ฉะเชิงเทรา,671,,,https://www.lazada.co.th/products/pdp-i204277607.html
207,Seres Astaxanthin ให้แอสต้าแซนธิน 6 มก. ต้านอนุมูลอิสระ ริ้วรอย จุดด่างดำ 30 แคปซูล,฿119.97,119.97,676 ชิ้น(277)ชลบุรี,676,,,https://www.lazada.co.th/products/pdp-i4940791248.html
90,Nuriv Astaxanthin Multiplex 30 แคปซูล งานผิว ชะลอวัย นูรีฟ แอสต้าแซนทิน มัลติเพล็กซ์,฿339.00,339,678 ชิ้น(290)กรุงเทพมหานคร,678,,,https://www.lazada.co.th/products/pdp-i5033690889.html
540,โปรไฟไหม้DHC Astaxanthin 20/30 days แอสตาแซนธิน,฿333.00,333,701 ชิ้น(142)นนทบุรี,701,,,https://www.lazada.co.th/products/pdp-i1606728751.html
59,1แถม1 Dr.PONG แอสตาแซนธิน จากญี่ปุ่น 1 กระป๋อง 30 แคปซูล Astaxanthin 6 mg AstaREAL อาหารเสริมดูแลเรื่องริ้วรอย,฿319.00,319,725 ชิ้น(278)กรุงเทพมหานคร,725,,,https://www.lazada.co.th/products/pdp-i5639277343.html
569,(ส่งฟรี) ครีมทาคอ บำรุงคอ กิฟฟารีน ลดรอยเหี่ยวย่น ริ้วรอย แอสต้าแซนธิน Astaxanthin GIFFARINE,฿297.00,297,726 ชิ้น(270)กรุงเทพมหานคร,726,,,https://www.lazada.co.th/products/pdp-i4002524643.html
225,Swisse สวิสเซ แอสต้าแซนธิน + กลูต้า 30 แคปซูล (แอสต้าแซนธิน 6 มก.),"฿1,250.00",1250,732 ชิ้น(134)พระนครศรีอยุธยา,732,,,https://www.lazada.co.th/products/pdp-i4824658352.html
1307,[ส่งฟรี! พร้อมส่ง] AS Astaxanthin Vitamin E แอสตร้าแซนทิน (ซื้อคู่ = 120 แคปซูล),฿420.00,420,743 ชิ้น(213)สระบุรี,743,,,https://www.lazada.co.th/products/pdp-i3826179144.html
271,SOLAURA Asta E IV+ Astaxanthin Gen ใหม่ อาหารเสริมดูแลเรื่องริ้วรอย (30 ซอฟเจล/กระปุก),฿490.00,490,774 ชิ้น(319)กรุงเทพมหานคร,774,,,https://www.lazada.co.th/products/pdp-i5105895620.html
3,Dr.PONG เซตสุดคุ้ม 008 : เซตอาหารเสริมขายดี (วิตามิน แอสตาแซนธิน Astaxanthin 6 mg + Triple C 1000 Vitamin C 1000mg + B Complex 1-6-12 Vitamin B1 B6 B12 วิตามินบีรวม),฿849.00,849,784 ชิ้น(361)ปทุมธานี,784,,,https://www.lazada.co.th/products/pdp-i5556217407.html
509,Mega We Care ASTAX (4mg/6mg) แอสแทกซ์ (ผลิตภัณฑ์เสริมอาหาร) แอสตาแซนธีน (1กล่อง) สาหร่ายสีเเดง,฿319.00,319,793 ชิ้น(207)กรุงเทพมหานคร,793,,,https://www.lazada.co.th/products/pdp-i2768122790.html
153,Benutra Tetra SOD with Asta + CoQ10 3 กล่อง 90 Softgels แอสตาแซนธีน Astaxanthin สาหร่ายสีเขียว AstaREAL Japan ผิวใส ชุ่มชื้น ดูโกลว์ ภูมิคุ้มกัน,"฿1,838.00",1838,800 ชิ้น(452)เชียงใหม่,800,,,https://www.lazada.co.th/products/pdp-i5131841843.html
274,SEENITA | SEEN | Astaxanthin+Sea Buckthorn+Co Q10 ซีน | ซีนนิต้า | แอสตาแซนธิน+ซีบัคธอร์น+โคคิวเท็น (Haemaococcuss Pluvialis Extract from Japan),"฿1,280.00",1280,819 ชิ้น(324)กรุงเทพมหานคร,819,,,https://www.lazada.co.th/products/pdp-i5047079123.html
222,"[ 1 แถม 1 ] AGLAM แอสตร้า คิวเท็น มีแอสต้าแซนธิน 6 มก. สารสกัดเปลือกสน เมล็ดองุ่น มีคิวเท็น กลูต้าไธโอน อัดแน่นเม็ด 1,000 มก.บรรจุกระปุกล่ะ 30 แคปซูล",฿349.00,349,822 ชิ้น(447)ปทุมธานี,822,,,https://www.lazada.co.th/products/pdp-i4830822018.html
126,น้ำมันแอสต้า Astaxanthin Oil และ สารสกัดจากสาหร่ายฮีมาโตคอกคัสพลูวิเอลิส ตรา สุเพอร์ร่า HAEMATOCOCCUS PLUVIALIS OIL SUPURRA [C4],฿139.00,139,830 ชิ้น(292)กาญจนบุรี,830,,,https://www.lazada.co.th/products/pdp-i4337258712.html
1142,BioOne Astaxanthin ไบโอวัน สาหร่ายแดง 1 กระปุก (60 เม็ด),"฿1,210.00",1210,852 ชิ้น(122)ปทุมธานี,852,,,https://www.lazada.co.th/products/pdp-i10478547.html
1161,Plantae Glow Essentials กระปุก 600g โปรตีนพืช อาหารผิว Astaxanthin แอสต้าแซนธิน CoQ10 Collagen,"฿1,490.00",1490,852 ชิ้น(317)กรุงเทพมหานคร,852,,,https://www.lazada.co.th/products/pdp-i5372402986.html
299,นูทรีคอสท์ แอสต้าแซนทีน 6 mg x 120 เม็ด Nutricost Astaxanthin /กินร่วมกับ แอสต้าแซนธิน ไบโอติน บิลเบอร์รี่ คอลลาเจน น้ำมันปลา โอเมก้า 3 กระเทียมสกัด กลูต้า ลูทีน พิคโนจินอล ขมิ้นชัน วิตามินซี Asta Oil Astareal,฿675.00,675,860 ชิ้น(282)กรุงเทพมหานคร,860,,,https://www.lazada.co.th/products/pdp-i405398335.html
22,นำเข้าจากญี่ปุ่น 7 IN 1 Astaxanthin จากญี่ปุ่น ( 6 มก.) 30 แคปซูล แอสต้าแซนทิน สาหร่ายสีแดง + อาหารผิว 7 ชนิด,฿199.00,199,877 ชิ้น(203)กรุงเทพมหานคร,877,,,https://www.lazada.co.th/products/pdp-i5104736435.html
1032,[4 ขวด ลดเพิ่ม 760 บ.] Nectapharma Luminari Astaxanthin ลูมินารี่ แอสตาแซนธิน ประกอบด้วย Pycnogenol CoQ10 Tocotrienol Piperine Zinc Vitamin C,"฿4,000.00",4000,883 ชิ้น(376)กรุงเทพมหานคร,883,,,https://www.lazada.co.th/products/pdp-i5040265466.html
639,Dr.PONG Astaxanthin 6 mg อาหารเสริมลดเลือนริ้วรอย AstaREAL from Japan แอสตาแซนธิน จากญี่ปุ่น Anti-aging supplement,฿379.00,379,902 ชิ้น(275)บุรีรัมย์,902,,,https://www.lazada.co.th/products/pdp-i4660005722.html
214,Blackmores แบลคมอร์สแอสตาแซนธินพลัส 6มก.30แคปซูล,฿529.00,529,908 ชิ้น(193)พระนครศรีอยุธยา,908,,,https://www.lazada.co.th/products/pdp-i229389843.html
1144,Astaxanthin 6 mg. +Q10 +Vitamin E by SUPURRA แอสตาแซนธิน 6 มก.+คิว10+วิตามินอี สุเพอร์ร่า แอสต้าแซนธิน (30 แคปซูล),฿199.00,199,911 ชิ้น(176)พระนครศรีอยุธยา,911,,,https://www.lazada.co.th/products/pdp-i3579357794.html
763,แอสต้าแซนทีน 25mg อาหารเสริมต้านแก่ที่ดีที่สุด,฿211.65,211.65,914 ชิ้น(322)กรุงเทพมหานคร,914,,,https://www.lazada.co.th/products/pdp-i4877676056.html
286,[วิตามินลดอายุผิว] Glory Astaxanthin แอสต้าแซนธิน 6 mg + Grape Skin Extract + Co Q10 + Vit E,฿590.00,590,935 ชิ้น(315)กรุงเทพมหานคร,935,,,https://www.lazada.co.th/products/pdp-i5140611585.html
